,60.0%,80.0%,90.0%,99.0%
19210,0.601996,0.794942,0.900147,0.994913
19220,0.602014,0.794847,0.900060,0.994915
19230,0.601963,0.794864,0.899972,0.994918
19240,0.601960,0.794967,0.899918,0.994921
19250,0.601849,0.794999,0.899967,0.994923
19260,0.601857,0.794880,0.899956,0.994926
19270,0.601926,0.794814,0.899974,0.994929
19280,0.601918,0.794852,0.899993,0.994931
19290,0.601995,0.794857,0.900047,0.994934
19300,0.602036,0.794823,0.900098,0.994936
19310,0.602127,0.794818,0.900149,0.994939
19320,0.602161,0.794775,0.900201,0.994942
19330,0.602116,0.794779,0.900252,0.994944
19340,0.602090,0.794732,0.900303,0.994947
19350,0.602131,0.794826,0.900355,0.994950
19360,0.602060,0.794802,0.900325,0.994952
19370,0.602035,0.794684,0.900344,0.994955
19380,0.602082,0.794582,0.900332,0.994957
19390,0.602153,0.794628,0.900301,0.994960
19400,0.602135,0.794550,0.900264,0.994963
19410,0.602277,0.794631,0.900308,0.994965
19420,0.602381,0.794733,0.900351,0.994968
19430,0.602460,0.794771,0.900298,0.994970
19440,0.602432,0.794823,0.900157,0.994973
19450,0.602467,0.794918,0.899979,0.994975
19460,0.602451,0.794973,0.899998,0.994978
19470,0.602443,0.794991,0.899953,0.994981
19480,0.602469,0.794983,0.899899,0.994983
19490,0.602446,0.794911,0.899811,0.994986
19500,0.602458,0.794808,0.899863,0.994988
19510,0.602302,0.794888,0.899915,0.994991
19520,0.602290,0.794836,0.899966,0.994994
19530,0.602292,0.794790,0.900001,0.994996
19540,0.602207,0.794710,0.899986,0.994999
19550,0.602145,0.794713,0.899844,0.995001
19560,0.602143,0.794661,0.899821,0.995004
19570,0.602199,0.794764,0.899744,0.995006
19580,0.602129,0.794868,0.899659,0.995009
19590,0.602181,0.794877,0.899710,0.995011
19600,0.602212,0.794950,0.899762,0.995014
19610,0.602095,0.795038,0.899814,0.995017
19620,0.602012,0.794982,0.899865,0.995019
19630,0.601955,0.794882,0.899915,0.995022
19640,0.601979,0.794765,0.899912,0.995024
19650,0.601994,0.794743,0.899937,0.995027
19660,0.601939,0.794686,0.899989,0.995029
19670,0.601859,0.794758,0.900039,0.995032
19680,0.601907,0.794627,0.900065,0.995034
19690,0.601890,0.794733,0.900069,0.995037
19700,0.601947,0.794832,0.899870,0.995039
19710,0.601904,0.794843,0.899810,0.995042
19720,0.601856,0.794675,0.899754,0.995044
19730,0.601819,0.794603,0.899756,0.995047
19740,0.601832,0.794556,0.899721,0.995049
19750,0.601806,0.794640,0.899642,0.995052
19760,0.601747,0.794501,0.899596,0.995054
19770,0.601754,0.794425,0.899647,0.995057
19780,0.601680,0.794363,0.899698,0.995059
19790,0.601651,0.794427,0.899610,0.995062
19800,0.601675,0.794464,0.899659,0.995064
19810,0.601657,0.794399,0.899676,0.995067
19820,0.601558,0.794369,0.899644,0.995069
19830,0.601578,0.794365,0.899659,0.995072
19840,0.601553,0.794467,0.899605,0.995074
19850,0.601449,0.794536,0.899657,0.995077
19860,0.601616,0.794475,0.899709,0.995079
19870,0.601593,0.794469,0.899758,0.995082
19880,0.601628,0.794573,0.899793,0.995084
19890,0.601600,0.794678,0.899844,0.995087
19900,0.601686,0.794780,0.899852,0.995089
19910,0.601706,0.794874,0.899868,0.995092
19920,0.601572,0.794976,0.899872,0.995094
19930,0.601489,0.794971,0.899871,0.995096
19940,0.601432,0.794902,0.899921,0.995099
19950,0.601495,0.794926,0.899971,0.995101
19960,0.601580,0.795032,0.900022,0.995104
19970,0.601516,0.795131,0.900071,0.995106
19980,0.601487,0.795131,0.900076,0.995109
19990,0.601579,0.795172,0.900021,0.995111
20000,0.601578,0.795177,0.900060,0.995114
20010,0.601564,0.795186,0.900007,0.995116
20020,0.601641,0.795059,0.900031,0.995119
20030,0.601567,0.795090,0.900028,0.995121
20040,0.601573,0.795042,0.900009,0.995123
20050,0.601648,0.795042,0.900007,0.995126
20060,0.601618,0.794971,0.899965,0.995128
20070,0.601609,0.795018,0.899945,0.995131
20080,0.601726,0.795044,0.899920,0.995133
20090,0.601739,0.795094,0.899969,0.995136
20100,0.601653,0.795081,0.900003,0.995138
20110,0.601607,0.795166,0.899953,0.995141
20120,0.601616,0.795229,0.900001,0.995143
20130,0.601632,0.795276,0.900050,0.995145
20140,0.601570,0.795373,0.900081,0.995148
20150,0.601606,0.795289,0.899949,0.995150
20160,0.601526,0.795299,0.899973,0.995152
20170,0.601520,0.795321,0.899969,0.995155
20180,0.601572,0.795405,0.900019,0.995157
20190,0.601638,0.795464,0.900029,0.995160
20200,0.601681,0.795493,0.899888,0.995162
20210,0.601651,0.795439,0.899898,0.995164
20220,0.601615,0.795478,0.899878,0.995167
20230,0.601721,0.795552,0.899919,0.995169
20240,0.601770,0.795513,0.899969,0.995172
20250,0.601784,0.795582,0.900019,0.995174
20260,0.601644,0.795684,0.900067,0.995176
20270,0.601640,0.795773,0.900023,0.995179
20280,0.601732,0.795790,0.900008,0.995181
20290,0.601626,0.795758,0.900056,0.995184
20300,0.601632,0.795667,0.900067,0.995186
20310,0.601571,0.795758,0.900022,0.995188
20320,0.601592,0.795742,0.899875,0.995191
20330,0.601596,0.795785,0.899797,0.995193
20340,0.601519,0.795680,0.899693,0.995195
20350,0.601512,0.795645,0.899616,0.995198
20360,0.601505,0.795498,0.899507,0.995200
20370,0.601443,0.795461,0.899376,0.995202
20380,0.601528,0.795405,0.899346,0.995205
20390,0.601626,0.795338,0.899264,0.995207
20400,0.601666,0.795439,0.899312,0.995209
20410,0.601628,0.795401,0.899316,0.995212
20420,0.601673,0.795483,0.899304,0.995214
20430,0.601646,0.795413,0.899296,0.995217
20440,0.601627,0.795440,0.899129,0.995219
20450,0.601556,0.795537,0.899039,0.995221
20460,0.601515,0.795637,0.899074,0.995224
20470,0.601506,0.795599,0.898963,0.995226
20480,0.601480,0.795626,0.898924,0.995228
20490,0.601580,0.795666,0.898966,0.995231
20500,0.601771,0.795725,0.899002,0.995233
20510,0.601717,0.795629,0.899046,0.995235
20520,0.601771,0.795678,0.899096,0.995238
20530,0.601868,0.795779,0.899024,0.995240
20540,0.601831,0.795700,0.898943,0.995242
20550,0.601972,0.795799,0.898911,0.995244
20560,0.601999,0.795781,0.898881,0.995247
20570,0.602061,0.795794,0.898921,0.995249
20580,0.602126,0.795840,0.898885,0.995251
20590,0.602107,0.795825,0.898915,0.995254
20600,0.602086,0.795843,0.898964,0.995256
20610,0.602141,0.795827,0.899013,0.995258
20620,0.602081,0.795899,0.899062,0.995261
20630,0.602076,0.795977,0.899111,0.995263
20640,0.602074,0.796077,0.899161,0.995265
20650,0.602075,0.796124,0.899209,0.995267
20660,0.602110,0.796025,0.899259,0.995270
20670,0.602056,0.796039,0.899199,0.995272
20680,0.602023,0.796092,0.899165,0.995274
20690,0.602034,0.796125,0.899173,0.995277
20700,0.601998,0.796160,0.899187,0.995279
20710,0.601998,0.796170,0.899080,0.995281
20720,0.601890,0.796254,0.899128,0.995283
20730,0.601904,0.796220,0.899146,0.995286
20740,0.601936,0.796201,0.899065,0.995288
20750,0.601948,0.796241,0.899104,0.995290
20760,0.601951,0.796304,0.899111,0.995293
20770,0.601946,0.796362,0.899074,0.995295
20780,0.601959,0.796404,0.899122,0.995297
20790,0.601978,0.796439,0.899173,0.995299
20800,0.601986,0.796334,0.899129,0.995302
20810,0.601984,0.796235,0.899115,0.995304
20820,0.602028,0.796138,0.899050,0.995306
20830,0.602084,0.796204,0.899000,0.995308
20840,0.602034,0.796231,0.899011,0.995311
20850,0.601925,0.796282,0.899060,0.995313
20860,0.601968,0.796248,0.899098,0.995315
20870,0.601927,0.796328,0.899148,0.995317
20880,0.601912,0.796405,0.899196,0.995320
20890,0.601946,0.796445,0.899231,0.995322
20900,0.601891,0.796542,0.899262,0.995324
20910,0.601908,0.796639,0.899169,0.995326
20920,0.601840,0.796736,0.899146,0.995329
20930,0.601851,0.796834,0.899193,0.995331
20940,0.601772,0.796932,0.899243,0.995333
20950,0.601760,0.796889,0.899290,0.995335
20960,0.601746,0.796857,0.899338,0.995337
20970,0.601736,0.796899,0.899381,0.995340
20980,0.601705,0.796900,0.899400,0.995342
20990,0.601709,0.796907,0.899331,0.995344
21000,0.601685,0.796944,0.899252,0.995346
21010,0.601644,0.797002,0.899245,0.995349
21020,0.601662,0.796959,0.899253,0.995351
21030,0.601665,0.796849,0.899240,0.995353
21040,0.601719,0.796814,0.899111,0.995355
21050,0.601724,0.796871,0.899105,0.995357
21060,0.601749,0.796805,0.899056,0.995360
21070,0.601759,0.796789,0.899055,0.995362
21080,0.601743,0.796858,0.899103,0.995364
21090,0.601698,0.796939,0.899151,0.995366
21100,0.601739,0.797015,0.899199,0.995368
21110,0.601778,0.797110,0.899246,0.995371
21120,0.601782,0.797192,0.899257,0.995373
21130,0.601827,0.797224,0.899206,0.995375
21140,0.601875,0.797200,0.899175,0.995377
21150,0.601919,0.797126,0.899136,0.995379
21160,0.601881,0.797105,0.899185,0.995382
21170,0.601822,0.797037,0.899233,0.995384
21180,0.601767,0.796929,0.899279,0.995386
21190,0.601783,0.796905,0.899271,0.995388
21200,0.601746,0.797000,0.899118,0.995390
21210,0.601765,0.797096,0.899130,0.995392
21220,0.601746,0.797180,0.899057,0.995395
21230,0.601791,0.797122,0.898947,0.995397
21240,0.601760,0.797188,0.898994,0.995399
21250,0.601802,0.797123,0.899041,0.995401
21260,0.601842,0.797086,0.898964,0.995403
21270,0.601860,0.797132,0.898996,0.995405
21280,0.601832,0.797136,0.899018,0.995408
21290,0.601902,0.797120,0.898920,0.995410
21300,0.601803,0.797171,0.898769,0.995412
21310,0.601726,0.797136,0.898795,0.995414
21320,0.601728,0.797048,0.898842,0.995416
21330,0.601803,0.797095,0.898885,0.995418
21340,0.601713,0.797111,0.898932,0.995421
21350,0.601716,0.797102,0.898978,0.995423
21360,0.601762,0.797138,0.899026,0.995425
21370,0.601770,0.797105,0.899049,0.995427
21380,0.601701,0.796998,0.899096,0.995429
21390,0.601718,0.796988,0.899074,0.995431
21400,0.601671,0.797035,0.899005,0.995433
21410,0.601661,0.797129,0.899018,0.995436
21420,0.601559,0.797120,0.899017,0.995438
21430,0.601556,0.797141,0.899062,0.995440
21440,0.601565,0.797176,0.899059,0.995442
21450,0.601515,0.797099,0.898913,0.995444
21460,0.601478,0.797050,0.898943,0.995446
21470,0.601497,0.797120,0.898979,0.995448
21480,0.601517,0.797088,0.899025,0.995450
21490,0.601551,0.797033,0.899071,0.995452
21500,0.601624,0.797081,0.899092,0.995455
21510,0.601567,0.797175,0.899109,0.995457
21520,0.601581,0.797152,0.899129,0.995459
21530,0.601635,0.797186,0.899140,0.995461
21540,0.601681,0.797124,0.899187,0.995463
21550,0.601665,0.797138,0.899234,0.995465
21560,0.601662,0.797066,0.899281,0.995467
21570,0.601655,0.797147,0.899286,0.995469
21580,0.601611,0.797243,0.899298,0.995471
21590,0.601590,0.797335,0.899344,0.995474
21600,0.601585,0.797316,0.899391,0.995476
21610,0.601580,0.797231,0.899439,0.995478
21620,0.601590,0.797177,0.899485,0.995480
21630,0.601643,0.797166,0.899530,0.995482
21640,0.601622,0.797093,0.899542,0.995484
21650,0.601632,0.797159,0.899527,0.995486
21660,0.601614,0.797215,0.899457,0.995488
21670,0.601705,0.797153,0.899502,0.995490
21680,0.601702,0.797132,0.899551,0.995492
21690,0.601708,0.797094,0.899594,0.995494
21700,0.601678,0.797083,0.899645,0.995496
21710,0.601601,0.797043,0.899687,0.995499
21720,0.601629,0.796992,0.899735,0.995501
21730,0.601662,0.797085,0.899779,0.995503
21740,0.601612,0.797180,0.899826,0.995505
21750,0.601673,0.797262,0.899831,0.995507
21760,0.601620,0.797302,0.899860,0.995509
21770,0.601600,0.797307,0.899866,0.995511
21780,0.601560,0.797220,0.899880,0.995513
21790,0.601515,0.797153,0.899799,0.995515
21800,0.601440,0.797161,0.899845,0.995517
21810,0.601318,0.797255,0.899860,0.995519
21820,0.601377,0.797323,0.899761,0.995521
21830,0.601377,0.797248,0.899692,0.995523
21840,0.601313,0.797268,0.899502,0.995525
21850,0.601256,0.797287,0.899396,0.995527
21860,0.601309,0.797325,0.899350,0.995529
21870,0.601329,0.797374,0.899376,0.995531
21880,0.601326,0.797358,0.899376,0.995534
21890,0.601340,0.797366,0.899423,0.995536
21900,0.601327,0.797361,0.899392,0.995538
21910,0.601282,0.797314,0.899329,0.995540
21920,0.601271,0.797320,0.899170,0.995542
21930,0.601205,0.797329,0.899213,0.995544
21940,0.601246,0.797366,0.899259,0.995546
21950,0.601230,0.797398,0.899282,0.995548
21960,0.601196,0.797373,0.899315,0.995550
21970,0.601142,0.797306,0.899361,0.995552
21980,0.601064,0.797311,0.899395,0.995554
21990,0.601172,0.797293,0.899337,0.995556
22000,0.601106,0.797347,0.899357,0.995558
22010,0.601147,0.797404,0.899307,0.995560
22020,0.601195,0.797308,0.899311,0.995562
22030,0.601187,0.797284,0.899357,0.995564
22040,0.601239,0.797285,0.899382,0.995566
22050,0.601199,0.797313,0.899399,0.995568
22060,0.601255,0.797317,0.899403,0.995570
22070,0.601243,0.797367,0.899354,0.995572
22080,0.601245,0.797364,0.899375,0.995574
22090,0.601257,0.797392,0.899372,0.995576
22100,0.601305,0.797388,0.899326,0.995578
22110,0.601443,0.797405,0.899354,0.995580
22120,0.601450,0.797496,0.899325,0.995582
22130,0.601477,0.797484,0.899331,0.995584
22140,0.601564,0.797387,0.899294,0.995586
22150,0.601592,0.797408,0.899232,0.995588
22160,0.601608,0.797373,0.899176,0.995590
22170,0.601612,0.797346,0.899100,0.995592
22180,0.601598,0.797315,0.899145,0.995594
22190,0.601570,0.797407,0.899190,0.995596
22200,0.601540,0.797458,0.899189,0.995598
22210,0.601574,0.797341,0.899172,0.995600
22220,0.601587,0.797377,0.899123,0.995602
22230,0.601645,0.797292,0.898980,0.995604
22240,0.601675,0.797339,0.898894,0.995606
22250,0.601680,0.797394,0.898939,0.995608
22260,0.601624,0.797422,0.898985,0.995610
22270,0.601608,0.797367,0.899031,0.995612
22280,0.601610,0.797393,0.899001,0.995614
22290,0.601686,0.797428,0.899031,0.995616
22300,0.601716,0.797472,0.898952,0.995618
22310,0.601704,0.797555,0.898948,0.995620
22320,0.601749,0.797524,0.898941,0.995622
22330,0.601767,0.797453,0.898941,0.995624
22340,0.601773,0.797374,0.898891,0.995625
22350,0.601781,0.797383,0.898864,0.995627
22360,0.601860,0.797396,0.898766,0.995629
22370,0.601913,0.797380,0.898800,0.995631
22380,0.601880,0.797400,0.898798,0.995633
22390,0.601915,0.797458,0.898765,0.995635
22400,0.601890,0.797547,0.898809,0.995637
22410,0.601828,0.797582,0.898813,0.995639
22420,0.601830,0.797434,0.898834,0.995641
22430,0.601876,0.797377,0.898880,0.995643
22440,0.601838,0.797411,0.898924,0.995645
22450,0.601797,0.797437,0.898867,0.995647
22460,0.601807,0.797440,0.898668,0.995649
22470,0.601846,0.797381,0.898681,0.995651
22480,0.601871,0.797245,0.898595,0.995653
22490,0.601844,0.797192,0.898614,0.995655
22500,0.601867,0.797124,0.898641,0.995657
22510,0.601840,0.797195,0.898689,0.995659
22520,0.601766,0.797263,0.898733,0.995660
22530,0.601732,0.797352,0.898776,0.995662
22540,0.601753,0.797442,0.898822,0.995664
22550,0.601762,0.797388,0.898866,0.995666
22560,0.601757,0.797301,0.898900,0.995668
22570,0.601813,0.797251,0.898896,0.995670
22580,0.601866,0.797216,0.898941,0.995672
22590,0.601868,0.797204,0.898986,0.995674
22600,0.602001,0.797190,0.899032,0.995676
22610,0.601927,0.797189,0.899075,0.995678
22620,0.601882,0.797219,0.899093,0.995680
22630,0.601809,0.797145,0.899137,0.995682
22640,0.601721,0.797200,0.899168,0.995683
22650,0.601826,0.797250,0.899213,0.995685
22660,0.601818,0.797303,0.899257,0.995687
22670,0.601747,0.797311,0.899302,0.995689
22680,0.601717,0.797250,0.899346,0.995691
22690,0.601594,0.797214,0.899265,0.995693
22700,0.601650,0.797210,0.899225,0.995695
22710,0.601767,0.797291,0.899174,0.995697
22720,0.601776,0.797310,0.899160,0.995699
22730,0.601788,0.797240,0.899080,0.995701
22740,0.601711,0.797238,0.898947,0.995702
22750,0.601740,0.797171,0.898991,0.995704
22760,0.601873,0.797237,0.899035,0.995706
22770,0.601904,0.797293,0.899079,0.995708
22780,0.601894,0.797267,0.899124,0.995710
22790,0.601925,0.797271,0.899017,0.995712
22800,0.601925,0.797313,0.898958,0.995714
22810,0.601937,0.797266,0.898919,0.995716
22820,0.602054,0.797307,0.898892,0.995718
22830,0.601966,0.797250,0.898858,0.995719
22840,0.602128,0.797167,0.898744,0.995721
22850,0.602135,0.797189,0.898703,0.995723
22860,0.602185,0.797213,0.898664,0.995725
22870,0.602126,0.797162,0.898572,0.995727
22880,0.602147,0.797186,0.898579,0.995729
22890,0.602138,0.797163,0.898622,0.995731
22900,0.602099,0.797168,0.898599,0.995732
22910,0.602176,0.797180,0.898535,0.995734
22920,0.602186,0.797240,0.898473,0.995736
22930,0.602209,0.797302,0.898478,0.995738
22940,0.602124,0.797314,0.898356,0.995740
22950,0.602110,0.797378,0.898264,0.995742
22960,0.602004,0.797421,0.898243,0.995744
22970,0.602049,0.797442,0.898288,0.995745
22980,0.602036,0.797507,0.898192,0.995747
22990,0.601998,0.797528,0.898104,0.995749
23000,0.601939,0.797458,0.898057,0.995751
23010,0.601987,0.797507,0.898038,0.995753
23020,0.601971,0.797492,0.897916,0.995755
23030,0.601963,0.797486,0.897859,0.995757
23040,0.601927,0.797447,0.897823,0.995759
23050,0.601895,0.797401,0.897741,0.995760
23060,0.601908,0.797340,0.897731,0.995762
23070,0.601927,0.797287,0.897761,0.995764
23080,0.601899,0.797362,0.897732,0.995766
23090,0.601952,0.797352,0.897684,0.995768
23100,0.601963,0.797349,0.897723,0.995769
23110,0.601887,0.797403,0.897769,0.995771
23120,0.601878,0.797431,0.897731,0.995773
23130,0.601910,0.797425,0.897661,0.995775
23140,0.601854,0.797358,0.897704,0.995777
23150,0.601840,0.797404,0.897748,0.995779
23160,0.601851,0.797402,0.897792,0.995780
23170,0.601818,0.797454,0.897660,0.995782
23180,0.601828,0.797352,0.897582,0.995784
23190,0.601781,0.797257,0.897537,0.995786
23200,0.601799,0.797328,0.897499,0.995788
23210,0.601856,0.797412,0.897512,0.995789
23220,0.601904,0.797450,0.897440,0.995791
23230,0.601876,0.797460,0.897485,0.995793
23240,0.601945,0.797342,0.897528,0.995795
23250,0.601928,0.797389,0.897527,0.995797
23260,0.601945,0.797409,0.897572,0.995799
23270,0.601900,0.797258,0.897532,0.995800
23280,0.601867,0.797176,0.897502,0.995802
23290,0.601870,0.797184,0.897491,0.995804
23300,0.601787,0.797276,0.897469,0.995806
23310,0.601923,0.797242,0.897513,0.995808
23320,0.602047,0.797205,0.897557,0.995809
23330,0.601956,0.797147,0.897602,0.995811
23340,0.602000,0.797219,0.897644,0.995813
23350,0.602007,0.797293,0.897688,0.995815
23360,0.601993,0.797273,0.897720,0.995817
23370,0.601998,0.797242,0.897763,0.995818
23380,0.602005,0.797320,0.897809,0.995820
23390,0.601961,0.797307,0.897850,0.995822
23400,0.601953,0.797394,0.897895,0.995824
23410,0.601979,0.797392,0.897939,0.995825
23420,0.601961,0.797408,0.897981,0.995827
23430,0.601887,0.797399,0.897943,0.995829
23440,0.601782,0.797448,0.897978,0.995831
23450,0.601683,0.797432,0.898021,0.995833
23460,0.601752,0.797515,0.898059,0.995834
23470,0.601684,0.797562,0.898034,0.995836
23480,0.601622,0.797583,0.898033,0.995838
23490,0.601612,0.797566,0.898054,0.995840
23500,0.601621,0.797555,0.898078,0.995841
23510,0.601678,0.797527,0.898110,0.995843
23520,0.601651,0.797402,0.898030,0.995845
23530,0.601724,0.797375,0.897959,0.995847
23540,0.601772,0.797391,0.897917,0.995849
23550,0.601732,0.797325,0.897958,0.995850
23560,0.601789,0.797345,0.897916,0.995852
23570,0.601742,0.797384,0.897877,0.995854
23580,0.601753,0.797288,0.897813,0.995856
23590,0.601693,0.797280,0.897686,0.995857
23600,0.601729,0.797242,0.897710,0.995859
23610,0.601766,0.797129,0.897752,0.995861
23620,0.601836,0.797129,0.897796,0.995863
23630,0.601822,0.797206,0.897836,0.995864
23640,0.601868,0.797168,0.897786,0.995866
23650,0.601786,0.797165,0.897829,0.995868
23660,0.601783,0.797253,0.897872,0.995870
23670,0.601797,0.797172,0.897915,0.995871
23680,0.601822,0.797165,0.897958,0.995873
23690,0.601821,0.797152,0.898002,0.995875
23700,0.601824,0.797071,0.898043,0.995877
23710,0.601804,0.797057,0.898087,0.995878
23720,0.601790,0.797127,0.898081,0.995880
23730,0.601727,0.797136,0.898121,0.995882
23740,0.601723,0.797144,0.898164,0.995883
23750,0.601715,0.797229,0.898155,0.995885
23760,0.601699,0.797314,0.898191,0.995887
23770,0.601679,0.797328,0.898134,0.995889
23780,0.601570,0.797368,0.898175,0.995890
23790,0.601598,0.797399,0.898181,0.995892
23800,0.601581,0.797342,0.898041,0.995894
23810,0.601580,0.797272,0.898069,0.995896
23820,0.601568,0.797230,0.898096,0.995897
23830,0.601591,0.797272,0.898047,0.995899
23840,0.601547,0.797195,0.898029,0.995901
23850,0.601572,0.797161,0.898072,0.995902
23860,0.601557,0.797213,0.898115,0.995904
23870,0.601565,0.797229,0.898157,0.995906
23880,0.601624,0.797210,0.898085,0.995908
23890,0.601657,0.797282,0.898018,0.995909
23900,0.601631,0.797343,0.898011,0.995911
23910,0.601613,0.797368,0.897991,0.995913
23920,0.601646,0.797329,0.897936,0.995914
23930,0.601681,0.797307,0.897948,0.995916
23940,0.601682,0.797251,0.897888,0.995918
23950,0.601686,0.797224,0.897820,0.995920
23960,0.601658,0.797213,0.897828,0.995921
23970,0.601675,0.797201,0.897814,0.995923
23980,0.601624,0.797121,0.897820,0.995847
23990,0.601671,0.797056,0.897801,0.995765
24000,0.601658,0.797063,0.897769,0.995766
24010,0.601669,0.797028,0.897762,0.995768
24020,0.601622,0.797049,0.897748,0.995770
24030,0.601510,0.797048,0.897701,0.995772
24040,0.601521,0.797067,0.897659,0.995773
24050,0.601572,0.797020,0.897701,0.995775
24060,0.601525,0.796971,0.897648,0.995725
24070,0.601559,0.796945,0.897557,0.995727
24080,0.601572,0.796874,0.897550,0.995729
24090,0.601532,0.796833,0.897555,0.995731
24100,0.601480,0.796774,0.897596,0.995733
24110,0.601429,0.796764,0.897610,0.995734
24120,0.601466,0.796680,0.897603,0.995736
24130,0.601466,0.796707,0.897604,0.995738
24140,0.601456,0.796704,0.897644,0.995740
24150,0.601447,0.796704,0.897611,0.995741
24160,0.601583,0.796704,0.897481,0.995743
24170,0.601609,0.796641,0.897514,0.995745
24180,0.601647,0.796652,0.897554,0.995747
24190,0.601629,0.796518,0.897596,0.995748
24200,0.601629,0.796471,0.897638,0.995750
24210,0.601641,0.796444,0.897681,0.995752
24220,0.601666,0.796414,0.897722,0.995754
24230,0.601633,0.796419,0.897765,0.995737
24240,0.601606,0.796306,0.897732,0.995726
24250,0.601637,0.796386,0.897779,0.995727
24260,0.601583,0.796414,0.897816,0.995649
24270,0.601628,0.796412,0.897858,0.995651
24280,0.601669,0.796453,0.897902,0.995653
24290,0.601750,0.796535,0.897943,0.995561
24300,0.601723,0.796576,0.897984,0.995536
24310,0.601777,0.796534,0.898026,0.995536
24320,0.601726,0.796516,0.898068,0.995538
24330,0.601775,0.796466,0.898110,0.995540
24340,0.601734,0.796388,0.898038,0.995536
24350,0.601832,0.796304,0.898012,0.995461
24360,0.601823,0.796289,0.898054,0.995463
24370,0.601812,0.796341,0.898086,0.995465
24380,0.601815,0.796361,0.898095,0.995467
24390,0.601815,0.796429,0.898099,0.995469
24400,0.601904,0.796395,0.898141,0.995452
24410,0.601973,0.796413,0.898183,0.995454
24420,0.601903,0.796334,0.898224,0.995456
24430,0.601968,0.796391,0.898265,0.995457
24440,0.601927,0.796474,0.898223,0.995459
24450,0.601934,0.796476,0.898220,0.995461
24460,0.601903,0.796418,0.898230,0.995463
24470,0.601941,0.796430,0.898189,0.995465
24480,0.602045,0.796460,0.898154,0.995467
24490,0.602079,0.796515,0.898184,0.995350
24500,0.602135,0.796581,0.898145,0.995295
24510,0.602070,0.796665,0.898023,0.995297
24520,0.602098,0.796642,0.898045,0.995299
24530,0.602122,0.796708,0.898085,0.995256
24540,0.602081,0.796757,0.898048,0.995173
24550,0.602112,0.796692,0.898042,0.995175
24560,0.602088,0.796760,0.898065,0.995177
24570,0.602154,0.796810,0.898108,0.995179
24580,0.602128,0.796824,0.898093,0.995181
24590,0.602122,0.796851,0.898073,0.995183
24600,0.602150,0.796838,0.897920,0.995184
24610,0.602122,0.796824,0.897823,0.995186
24620,0.602195,0.796820,0.897731,0.995188
24630,0.602227,0.796862,0.897733,0.995190
24640,0.602213,0.796914,0.897774,0.995192
24650,0.602098,0.796907,0.897816,0.995194
24660,0.602061,0.796903,0.897833,0.995196
24670,0.602056,0.796814,0.897779,0.995198
24680,0.602024,0.796834,0.897738,0.995200
24690,0.602050,0.796870,0.897775,0.995202
24700,0.601975,0.796917,0.897708,0.995204
24710,0.602015,0.796906,0.897633,0.995206
24720,0.602011,0.796964,0.897622,0.995208
24730,0.601919,0.797046,0.897583,0.995210
24740,0.601871,0.796957,0.897556,0.995212
24750,0.601872,0.796862,0.897570,0.995214
24760,0.601863,0.796792,0.897560,0.995216
24770,0.601854,0.796798,0.897586,0.995217
24780,0.601918,0.796882,0.897468,0.995219
24790,0.601908,0.796935,0.897491,0.995221
24800,0.601866,0.796982,0.897393,0.995223
24810,0.601822,0.797038,0.897288,0.995225
24820,0.601828,0.797089,0.897250,0.995227
24830,0.601883,0.797039,0.897132,0.995229
24840,0.601883,0.796960,0.897066,0.995231
24850,0.601837,0.796938,0.897077,0.995233
24860,0.601786,0.796873,0.897039,0.995235
24870,0.601787,0.796800,0.897024,0.995237
24880,0.601809,0.796842,0.896999,0.995239
24890,0.601872,0.796808,0.897004,0.995241
24900,0.601872,0.796819,0.896864,0.995243
24910,0.601835,0.796708,0.896798,0.995244
24920,0.601880,0.796686,0.896760,0.995246
24930,0.601896,0.796703,0.896787,0.995248
24940,0.601861,0.796759,0.896792,0.995250
24950,0.601857,0.796718,0.896808,0.995252
24960,0.601888,0.796700,0.896838,0.995254
24970,0.601946,0.796781,0.896880,0.995256
24980,0.601897,0.796862,0.896904,0.995258
24990,0.601911,0.796873,0.896798,0.995260
25000,0.601879,0.796895,0.896701,0.995262
25010,0.601832,0.796895,0.896647,0.995263
25020,0.601833,0.796875,0.896687,0.995265
25030,0.601873,0.796954,0.896628,0.995267
25040,0.601909,0.796994,0.896621,0.995269
25050,0.602010,0.797013,0.896636,0.995271
25060,0.602048,0.797092,0.896676,0.995273
25070,0.602118,0.797160,0.896698,0.995275
25080,0.602142,0.797155,0.896602,0.995277
25090,0.602123,0.797191,0.896535,0.995279
25100,0.602098,0.797100,0.896569,0.995280
25110,0.602117,0.797144,0.896559,0.995282
25120,0.602066,0.797034,0.896495,0.995284
25130,0.602106,0.797094,0.896522,0.995286
25140,0.602096,0.797029,0.896450,0.995288
25150,0.602077,0.796992,0.896398,0.995290
25160,0.602087,0.796902,0.896413,0.995292
25170,0.602113,0.796817,0.896379,0.995294
25180,0.602166,0.796835,0.896369,0.995295
25190,0.602196,0.796836,0.896378,0.995297
25200,0.602209,0.796896,0.896313,0.995299
25210,0.602184,0.796881,0.896278,0.995301
25220,0.602120,0.796839,0.896285,0.995303
25230,0.602140,0.796869,0.896319,0.995305
25240,0.602080,0.796895,0.896327,0.995307
25250,0.602081,0.796869,0.896369,0.995308
25260,0.602075,0.796942,0.896409,0.995310
25270,0.602062,0.796961,0.896451,0.995312
